method,duration,bias,cost,tau_p,tau_v
pHREML_AKDEc,4,0.670822291,41.02399325,86164.091,3600
pHREML_AKDEc,4,1.32893518,44.68189836,86164.091,3600
pHREML_AKDEc,4,0.307684646,46.60814929,86164.091,3600
AKDE,4,0.528326127,35.69228077,86164.091,3600
pHREML_wAKDEc,4,0.640845062,42.49488807,86164.091,3600
KDE,4,0.177785152,0.296263456,86164.091,3600
pHREML_wAKDEc,4,1.309703045,45.33278728,86164.091,3600
KDE,4,0.371530392,1.156526804,86164.091,3600
pHREML_wAKDEc,4,0.297390327,46.99261022,86164.091,3600
KDE,4,0.395244023,0.368828297,86164.091,3600
AKDEc,4,0.375023595,35.00707912,86164.091,3600
AKDE,4,0.302655796,19.96405482,86164.091,3600
AKDE,4,1.295266302,27.45024753,86164.091,3600
AKDE,4,0.819686734,27.80115557,86164.091,3600
AKDEc,4,0.215573611,21.60786438,86164.091,3600
AKDEc,4,0.827823046,27.9570148,86164.091,3600
AKDEc,4,0.548283411,29.77715397,86164.091,3600
pHREML_AKDEc,4,0.39173634,57.60966563,86164.091,3600
pHREML_AKDEc,4,0.232652685,35.69026947,86164.091,3600
pHREML_AKDEc,4,1.085949347,45.59394217,86164.091,3600
pHREML_AKDEc,4,0.638699854,47.19170976,86164.091,3600
pHREML_wAKDEc,4,0.228950851,35.12352324,86164.091,3600
KDE,4,0.327716405,0.294745445,86164.091,3600
pHREML_wAKDEc,4,0.384763738,56.51332331,86164.091,3600
KDE,4,0.393116426,0.316552877,86164.091,3600
AKDE,4,0.653609071,27.70370674,86164.091,3600
pHREML_wAKDEc,4,1.110142139,45.13865018,86164.091,3600
KDE,4,1.063243099,0.334957123,86164.091,3600
AKDE,4,0.828787233,29.60141778,86164.091,3600
pHREML_wAKDEc,4,0.628248498,49.07207727,86164.091,3600
KDE,4,0.354464459,1.232124567,86164.091,3600
AKDEc,4,0.44299817,25.86665988,86164.091,3600
AKDE,4,3.315102828,28.59145737,86164.091,3600
AKDEc,4,0.553956254,29.41382837,86164.091,3600
AKDE,4,0.892074569,30.4154048,86164.091,3600
AKDEc,4,2.014999354,27.60918784,86164.091,3600
pHREML_AKDEc,4,0.506683938,43.33500576,86164.091,3600
AKDEc,4,0.601266747,29.90829396,86164.091,3600
pHREML_AKDEc,4,0.654918771,47.71777844,86164.091,3600
pHREML_wAKDEc,4,0.494948736,42.1469152,86164.091,3600
KDE,4,0.55933188,0.294201851,86164.091,3600
pHREML_AKDEc,4,2.807456041,44.99420881,86164.091,3600
pHREML_AKDEc,4,0.708800195,49.29212451,86164.091,3600
AKDE,4,1.480751576,26.40012622,86164.091,3600
pHREML_wAKDEc,4,0.65970031,47.73792553,86164.091,3600
KDE,4,0.488237211,1.205773115,86164.091,3600
pHREML_wAKDEc,4,2.795263934,48.01618457,86164.091,3600
KDE,4,0.25509615,0.339759111,86164.091,3600
AKDEc,4,0.951815404,26.49974728,86164.091,3600
AKDE,4,1.4788246,29.41882229,86164.091,3600
pHREML_wAKDEc,4,0.736923538,48.51467323,86164.091,3600
KDE,4,0.196302025,1.240096331,86164.091,3600
AKDE,4,0.549149643,27.62777257,86164.091,3600
AKDEc,4,0.949128035,29.85482264,86164.091,3600
pHREML_AKDEc,4,1.24872036,42.80378461,86164.091,3600
AKDE,4,0.443211439,28.79106545,86164.091,3600
AKDEc,4,0.378951546,27.57193351,86164.091,3600
AKDEc,4,0.307669659,30.70325541,86164.091,3600
pHREML_wAKDEc,4,1.32460413,44.30789089,86164.091,3600
KDE,4,0.456000366,0.293760538,86164.091,3600
pHREML_AKDEc,4,1.186107426,48.38647842,86164.091,3600
pHREML_AKDEc,4,0.427248138,44.55301356,86164.091,3600
AKDE,4,1.149842199,26.39158273,86164.091,3600
pHREML_AKDEc,4,0.339960263,48.18084764,86164.091,3600
pHREML_wAKDEc,4,1.119628296,48.90832281,86164.091,3600
KDE,4,0.240322686,0.331935167,86164.091,3600
pHREML_wAKDEc,4,0.422918532,44.62317419,86164.091,3600
KDE,4,0.34098535,0.34291029,86164.091,3600
AKDEc,4,0.741391735,27.74424744,86164.091,3600
AKDE,4,0.475453064,30.27919126,86164.091,3600
AKDE,4,0.64808869,28.739218,86164.091,3600
pHREML_wAKDEc,4,0.331948242,47.17969155,86164.091,3600
KDE,4,0.412656401,0.353375912,86164.091,3600
pHREML_AKDEc,4,0.912220875,42.39434981,86164.091,3600
AKDE,4,0.792205376,23.70284176,86164.091,3600
AKDEc,4,0.32675218,28.97137141,86164.091,3600
AKDEc,4,0.449851445,29.4908576,86164.091,3600
AKDEc,4,0.535227704,24.23610473,86164.091,3600
pHREML_wAKDEc,4,0.864882232,42.83933258,86164.091,3600
KDE,4,0.524251693,0.287048817,86164.091,3600
pHREML_AKDEc,4,0.491382627,45.25779533,86164.091,3600
pHREML_AKDEc,4,0.371240663,48.24819899,86164.091,3600
AKDE,4,1.448161845,28.17667055,86164.091,3600
pHREML_AKDEc,4,0.604991413,39.40108824,86164.091,3600
AKDEc,4,0.938459455,29.37843275,86164.091,3600
pHREML_wAKDEc,4,0.471615163,45.93660259,86164.091,3600
KDE,4,0.409491918,0.354226589,86164.091,3600
pHREML_wAKDEc,4,0.38241802,49.04648566,86164.091,3600
KDE,4,0.674903545,0.328958273,86164.091,3600
pHREML_wAKDEc,4,0.577581448,37.62515879,86164.091,3600
KDE,4,0.255282127,0.364471436,86164.091,3600
AKDE,4,0.757574075,27.75994205,86164.091,3600
AKDE,4,2.377270724,30.71707892,86164.091,3600
pHREML_AKDEc,4,1.187815421,43.06993699,86164.091,3600
AKDE,4,0.503187503,31.7883656,86164.091,3600
AKDEc,4,0.522901821,29.80825567,86164.091,3600
AKDEc,4,1.480436334,30.63547945,86164.091,3600
AKDEc,4,0.350668967,30.67660475,86164.091,3600
pHREML_wAKDEc,4,1.255861593,44.38851428,86164.091,3600
KDE,4,0.159262486,0.292888403,86164.091,3600
pHREML_AKDEc,4,0.490462382,51.52444983,86164.091,3600
AKDE,4,0.2405755,29.64313269,86164.091,3600
pHREML_AKDEc,4,2.202902457,48.2950778,86164.091,3600
pHREML_AKDEc,4,0.383752459,47.44970632,86164.091,3600
AKDEc,4,0.17771505,29.01590872,86164.091,3600
pHREML_wAKDEc,4,0.372664807,46.31364799,86164.091,3600
KDE,4,0.146305696,0.365290403,86164.091,3600
pHREML_wAKDEc,4,0.502956436,55.01495028,86164.091,3600
pHREML_wAKDEc,4,2.396346686,49.95782089,86164.091,3600
KDE,4,0.263940558,0.330087662,86164.091,3600
KDE,4,0.707432472,0.318311453,86164.091,3600
pHREML_AKDEc,4,0.182731756,49.17104244,86164.091,3600
AKDE,4,0.258353448,28.45991111,86164.091,3600
AKDE,4,0.522584645,29.22419143,86164.091,3600
AKDE,4,1.609127782,29.13480496,86164.091,3600
AKDEc,4,0.18594763,28.95963693,86164.091,3600
AKDEc,4,0.359493344,28.5108254,86164.091,3600
AKDEc,4,1.037154835,28.86146474,86164.091,3600
pHREML_wAKDEc,4,0.183184443,49.83825302,86164.091,3600
KDE,4,0.498102824,1.046159983,86164.091,3600
pHREML_AKDEc,4,0.398317096,43.93022728,86164.091,3600
pHREML_AKDEc,4,0.199086287,46.8754406,86164.091,3600
AKDE,4,2.760570112,29.65163565,86164.091,3600
pHREML_AKDEc,4,1.24884784,48.65750146,86164.091,3600
AKDEc,4,1.650340822,29.91840935,86164.091,3600
pHREML_wAKDEc,4,0.383797099,45.90931106,86164.091,3600
KDE,4,0.298803299,0.335574627,86164.091,3600
pHREML_wAKDEc,4,0.200619076,46.8554883,86164.091,3600
KDE,4,0.32661659,0.361521006,86164.091,3600
pHREML_wAKDEc,4,1.17332388,48.84000754,86164.091,3600
KDE,4,0.316823187,0.331376791,86164.091,3600
AKDE,4,0.542684008,28.56017303,86164.091,3600
AKDE,4,0.801298337,30.14573574,86164.091,3600
pHREML_AKDEc,4,2.393274884,44.48212075,86164.091,3600
AKDE,4,0.533869482,35.29389167,86164.091,3600
AKDEc,4,0.379585595,28.87392926,86164.091,3600
AKDEc,4,0.535681598,29.19068646,86164.091,3600
pHREML_wAKDEc,4,2.333746035,42.70755363,86164.091,3600
KDE,4,0.242469755,0.298493385,86164.091,3600
AKDEc,4,0.382224411,33.47062016,86164.091,3600
pHREML_AKDEc,4,0.41540022,44.0873313,86164.091,3600
AKDE,4,0.44738817,27.2333777,86164.091,3600
pHREML_AKDEc,4,0.642706224,49.91719699,86164.091,3600
AKDEc,4,0.313112431,26.19745088,86164.091,3600
pHREML_wAKDEc,4,0.403132133,45.73859715,86164.091,3600
KDE,4,0.181251399,0.340860128,86164.091,3600
pHREML_AKDEc,4,0.398196838,71.8327651,86164.091,3600
pHREML_wAKDEc,4,0.654499895,48.48580146,86164.091,3600
KDE,4,0.547629698,0.348245859,86164.091,3600
pHREML_AKDEc,4,0.341209948,41.11372185,86164.091,3600
AKDE,4,0.289527158,32.70916414,86164.091,3600
AKDE,4,1.766250979,32.77510571,86164.091,3600
pHREML_wAKDEc,4,0.330210084,43.07617664,86164.091,3600
KDE,4,0.74565654,1.047537088,86164.091,3600
pHREML_wAKDEc,4,0.390561702,67.86113644,86164.091,3600
KDE,4,0.282866791,0.322756052,86164.091,3600
AKDEc,4,0.212223079,39.28577256,86164.091,3600
AKDEc,4,1.089419905,31.51342154,86164.091,3600
AKDE,4,3.527327007,29.25178456,86164.091,3600
AKDE,4,0.548750291,30.00341702,86164.091,3600
AKDEc,4,2.161230904,27.9000926,86164.091,3600
AKDEc,4,0.377681347,27.6704731,86164.091,3600
pHREML_AKDEc,4,1.538562299,50.78545213,86164.091,3600
pHREML_AKDEc,4,0.219144227,56.91930676,86164.091,3600
pHREML_AKDEc,4,3.223564168,45.83763361,86164.091,3600
pHREML_AKDEc,4,0.421280292,46.78901863,86164.091,3600
pHREML_wAKDEc,4,1.552871179,50.27292562,86164.091,3600
KDE,4,0.238343145,1.222122908,86164.091,3600
pHREML_wAKDEc,4,0.225085894,56.52028298,86164.091,3600
KDE,4,0.547497676,0.324303627,86164.091,3600
AKDE,4,0.619293713,29.26003051,86164.091,3600
AKDE,4,1.539114572,28.46580577,86164.091,3600
pHREML_wAKDEc,4,0.426498518,46.70241857,86164.091,3600
KDE,4,0.531120137,0.32388711,86164.091,3600
pHREML_wAKDEc,4,3.47835836,57.24049234,86164.091,3600
KDE,4,0.271014369,0.289157391,86164.091,3600
AKDEc,4,0.411564485,29.71851277,86164.091,3600
AKDEc,4,0.962294068,29.05341029,86164.091,3600
AKDE,4,1.292501742,29.69704342,86164.091,3600
AKDE,4,0.526154904,27.02123141,86164.091,3600
AKDEc,4,0.357407261,25.61820984,86164.091,3600
AKDEc,4,0.828038078,30.0937674,86164.091,3600
pHREML_AKDEc,4,0.491059303,48.35317039,86164.091,3600
pHREML_AKDEc,4,1.269715605,45.05373359,86164.091,3600
pHREML_AKDEc,4,0.407588912,43.85009813,86164.091,3600
pHREML_AKDEc,4,1.053468383,47.29849625,86164.091,3600
pHREML_wAKDEc,4,1.228432043,44.93111753,86164.091,3600
KDE,4,0.451261678,0.334118843,86164.091,3600
pHREML_wAKDEc,4,0.485244305,47.54401565,86164.091,3600
KDE,4,0.22873979,0.350187778,86164.091,3600
AKDE,4,0.434134811,23.39346266,86164.091,3600
AKDE,4,1.233687548,29.10795879,86164.091,3600
pHREML_wAKDEc,4,0.403414157,44.84773326,86164.091,3600
KDE,4,0.430375567,1.048857212,86164.091,3600
pHREML_wAKDEc,4,1.070554381,49.07464266,86164.091,3600
KDE,4,0.470970638,1.224057436,86164.091,3600
AKDEc,4,0.304450081,24.00429082,86164.091,3600
AKDEc,4,0.801683327,28.72895813,86164.091,3600
AKDE,4,1.484019138,27.55614352,86164.091,3600
AKDE,4,1.007729563,28.43068767,86164.091,3600
pHREML_AKDEc,4,0.332355866,38.65666747,86164.091,3600
AKDEc,4,0.956618961,28.44443965,86164.091,3600
AKDEc,4,0.680304797,29.34631157,86164.091,3600
pHREML_AKDEc,4,0.999704984,45.76408958,86164.091,3600
pHREML_wAKDEc,4,0.325559285,38.7540431,86164.091,3600
KDE,4,0.302374233,0.360897779,86164.091,3600
pHREML_AKDEc,4,1.190920673,43.88694978,86164.091,3600
pHREML_wAKDEc,4,1.001432286,46.96130085,86164.091,3600
pHREML_AKDEc,4,0.773981659,48.46080279,86164.091,3600
KDE,4,0.586683639,0.338167906,86164.091,3600
AKDE,4,0.716026269,29.36595821,86164.091,3600
AKDE,4,2.312587799,28.61442637,86164.091,3600
pHREML_wAKDEc,4,1.137991734,46.39075899,86164.091,3600
KDE,4,0.439011687,0.292977571,86164.091,3600
AKDEc,4,0.477153426,29.64025998,86164.091,3600
pHREML_wAKDEc,4,0.745510697,47.53265595,86164.091,3600
KDE,4,0.329771155,1.189967871,86164.091,3600
AKDEc,4,1.429614346,29.00663519,86164.091,3600
AKDE,4,0.919443104,26.49792838,86164.091,3600
AKDE,4,0.868959677,30.93901896,86164.091,3600
pHREML_AKDEc,4,0.579455695,46.58092666,86164.091,3600
AKDEc,4,0.615002666,26.08255601,86164.091,3600
pHREML_AKDEc,4,2.118127116,43.96639442,86164.091,3600
AKDEc,4,0.577299407,30.19630361,86164.091,3600
pHREML_AKDEc,4,0.719537831,41.92592072,86164.091,3600
pHREML_wAKDEc,4,0.598369704,47.79853892,86164.091,3600
KDE,4,0.339299163,0.362820148,86164.091,3600
pHREML_wAKDEc,4,2.30071233,45.66951942,86164.091,3600
KDE,4,0.283020133,0.325930834,86164.091,3600
pHREML_AKDEc,4,0.696915453,47.72578883,86164.091,3600
AKDE,4,0.661255017,29.12927985,86164.091,3600
pHREML_wAKDEc,4,0.716305914,42.6096015,86164.091,3600
KDE,4,0.312224919,0.293681383,86164.091,3600
AKDE,4,0.493691903,22.05330896,86164.091,3600
AKDEc,4,0.449142452,28.8855381,86164.091,3600
AKDEc,4,0.34853716,22.12200856,86164.091,3600
AKDE,4,0.81913898,26.77696872,86164.091,3600
pHREML_wAKDEc,4,0.69638025,47.56059146,86164.091,3600
KDE,4,0.245921354,0.32557869,86164.091,3600
AKDEc,4,0.539247262,27.28727293,86164.091,3600
pHREML_AKDEc,4,0.376969447,37.70832634,86164.091,3600
pHREML_AKDEc,4,0.51237764,47.40898132,86164.091,3600
AKDE,4,0.44095653,29.54500389,86164.091,3600
AKDEc,4,0.308717138,27.73830724,86164.091,3600
pHREML_wAKDEc,4,0.386882774,34.79731512,86164.091,3600
KDE,4,0.719857447,0.325950623,86164.091,3600
pHREML_AKDEc,4,0.66159002,42.6978271,86164.091,3600
pHREML_wAKDEc,4,0.505845196,48.1206522,86164.091,3600
KDE,4,0.684700934,0.360978365,86164.091,3600
AKDE,4,1.784904248,30.19527483,86164.091,3600
pHREML_wAKDEc,4,0.666151978,43.13797879,86164.091,3600
KDE,4,0.257011195,0.297518253,86164.091,3600
pHREML_AKDEc,4,0.338177706,46.50914335,86164.091,3600
AKDE,4,1.553106471,30.14286351,86164.091,3600
AKDEc,4,1.131556219,28.59187675,86164.091,3600
AKDE,4,0.435343811,32.71028304,86164.091,3600
AKDEc,4,1.026395537,29.55710554,86164.091,3600
pHREML_wAKDEc,4,0.336291551,47.23153329,86164.091,3600
KDE,4,0.381848581,0.33049655,86164.091,3600
pHREML_AKDEc,4,1.422612126,47.08368587,86164.091,3600
AKDEc,4,0.313658407,32.9266417,86164.091,3600
pHREML_AKDEc,4,1.220294931,47.07523346,86164.091,3600
AKDE,4,0.631459196,37.08157229,86164.091,3600
pHREML_wAKDEc,4,1.354335705,45.28374505,86164.091,3600
KDE,4,0.592389101,1.121942997,86164.091,3600
pHREML_AKDEc,4,0.32701218,49.0845058,86164.091,3600
AKDEc,4,0.44914968,34.42897034,86164.091,3600
pHREML_wAKDEc,4,1.239821574,49.49464536,86164.091,3600
KDE,4,0.328038191,1.202490807,86164.091,3600
AKDE,4,1.636631974,28.88646507,86164.091,3600
AKDE,4,0.721502835,29.86616588,86164.091,3600
AKDEc,4,1.031980846,28.99256992,86164.091,3600
pHREML_wAKDEc,4,0.342433574,54.15475535,86164.091,3600
KDE,4,0.542343734,1.040304661,86164.091,3600
pHREML_AKDEc,4,0.466813585,53.07069993,86164.091,3600
AKDEc,4,0.487648882,29.68572402,86164.091,3600
AKDE,4,1.974671168,26.66108418,86164.091,3600
pHREML_AKDEc,4,1.283699559,44.55128288,86164.091,3600
AKDEc,4,1.209824623,26.20854855,86164.091,3600
pHREML_wAKDEc,4,0.457010788,53.95773697,86164.091,3600
KDE,4,0.430841014,1.213693619,86164.091,3600
pHREML_AKDEc,4,0.558349995,47.56089664,86164.091,3600
pHREML_wAKDEc,4,1.166648313,45.7970655,86164.091,3600
KDE,4,0.426190014,0.341378927,86164.091,3600
AKDE,4,1.096178323,29.27935004,86164.091,3600
pHREML_AKDEc,4,1.682907166,41.88671279,86164.091,3600
AKDE,4,1.178070692,28.33249331,86164.091,3600
AKDEc,4,0.726043962,29.9244349,86164.091,3600
pHREML_wAKDEc,4,0.533538422,48.93302846,86164.091,3600
KDE,4,0.525205402,0.688744307,86164.091,3600
pHREML_wAKDEc,4,1.680775172,45.47702122,86164.091,3600
KDE,4,0.251748807,0.294006824,86164.091,3600
AKDE,4,1.500994947,24.08132815,86164.091,3600
AKDEc,4,0.770303346,29.41362929,86164.091,3600
pHREML_AKDEc,4,0.849280445,46.83839035,86164.091,3600
AKDEc,4,0.960602888,23.3427124,86164.091,3600
AKDE,4,0.525123253,26.36740685,86164.091,3600
pHREML_AKDEc,4,0.980047689,44.8074472,86164.091,3600
AKDEc,4,0.356792443,25.72503209,86164.091,3600
pHREML_AKDEc,4,1.241285848,39.36877894,86164.091,3600
pHREML_wAKDEc,4,0.801043617,47.20115066,86164.091,3600
KDE,4,0.591047852,0.328580141,86164.091,3600
pHREML_wAKDEc,4,1.043925211,45.18633652,86164.091,3600
pHREML_AKDEc,4,0.417741596,42.10914278,86164.091,3600
KDE,4,0.397045856,1.440967321,86164.091,3600
AKDE,4,1.144278328,30.17582846,86164.091,3600
pHREML_wAKDEc,4,1.235958662,38.58873034,86164.091,3600
KDE,4,0.364392341,0.366555929,86164.091,3600
AKDE,4,2.25042305,27.70790982,86164.091,3600
AKDEc,4,0.769593717,30.02525425,86164.091,3600
AKDE,4,0.670448825,31.42952156,86164.091,3600
pHREML_wAKDEc,4,0.437514155,43.89667845,86164.091,3600
KDE,4,0.188086898,0.293593645,86164.091,3600
AKDEc,4,1.391350953,29.8932941,86164.091,3600
AKDEc,4,0.463151277,28.50453234,86164.091,3600
AKDE,4,0.371741401,27.42043114,86164.091,3600
pHREML_AKDEc,4,0.862512614,47.1668489,86164.091,3600
AKDEc,4,0.256863596,29.16641498,86164.091,3600
pHREML_AKDEc,4,2.183394382,47.07396674,86164.091,3600
pHREML_AKDEc,4,0.507915633,48.67487574,86164.091,3600
pHREML_wAKDEc,4,0.822173753,47.59779119,86164.091,3600
KDE,4,0.507726872,0.320440054,86164.091,3600
pHREML_AKDEc,4,0.287560646,42.03113866,86164.091,3600
pHREML_wAKDEc,4,2.382815624,45.92113876,86164.091,3600
KDE,4,0.489148759,0.32682395,86164.091,3600
AKDE,4,1.30101384,30.97210526,86164.091,3600
pHREML_wAKDEc,4,0.48997305,47.72810674,86164.091,3600
KDE,4,0.412161453,0.366019726,86164.091,3600
AKDE,4,1.060451171,23.02129889,86164.091,3600
pHREML_wAKDEc,4,0.276903047,43.47181416,86164.091,3600
KDE,4,0.282470342,0.294652462,86164.091,3600
AKDEc,4,0.842302135,31.96831131,86164.091,3600
AKDE,4,1.505851388,29.93520665,86164.091,3600
AKDEc,4,0.705084215,23.86816287,86164.091,3600
AKDE,4,0.60365433,26.23592162,86164.091,3600
AKDEc,4,0.942653595,29.52306938,86164.091,3600
pHREML_AKDEc,4,0.829624534,38.24467802,86164.091,3600
AKDEc,4,0.410935611,26.71463132,86164.091,3600
pHREML_AKDEc,4,1.037864111,49.92640996,86164.091,3600
pHREML_AKDEc,4,1.372610925,47.68090606,86164.091,3600
pHREML_wAKDEc,4,0.807244308,39.26087451,86164.091,3600
KDE,4,0.408141777,0.332863331,86164.091,3600
pHREML_AKDEc,4,0.46754645,41.57707763,86164.091,3600
pHREML_wAKDEc,4,1.000825469,51.3140471,86164.091,3600
KDE,4,0.426912471,0.329559088,86164.091,3600
AKDE,4,0.787073852,27.72407532,86164.091,3600
pHREML_wAKDEc,4,1.518561268,49.14610291,86164.091,3600
KDE,4,0.335872092,0.363064766,86164.091,3600
pHREML_wAKDEc,4,0.455009156,41.7488184,86164.091,3600
KDE,4,0.423077772,1.068871021,86164.091,3600
AKDE,4,0.827198106,31.15908432,86164.091,3600
AKDEc,4,0.535487733,29.54398155,86164.091,3600
AKDE,4,1.494283675,23.24659705,86164.091,3600
AKDE,4,0.644687919,33.32560587,86164.091,3600
AKDEc,4,0.562099728,35.58235621,86164.091,3600
AKDEc,4,0.957163478,21.91342187,86164.091,3600
pHREML_AKDEc,4,0.600701953,45.22769833,86164.091,3600
AKDEc,4,0.44487411,26.59161496,86164.091,3600
pHREML_AKDEc,4,1.280286379,35.11044955,86164.091,3600
pHREML_AKDEc,4,0.626470253,46.14506936,86164.091,3600
pHREML_wAKDEc,4,0.571390296,45.92708755,86164.091,3600
pHREML_AKDEc,4,0.497767474,42.86042047,86164.091,3600
KDE,4,0.310305279,0.32810545,86164.091,3600
pHREML_wAKDEc,4,1.302659782,35.67469358,86164.091,3600
KDE,4,0.473369388,1.038668156,86164.091,3600
AKDE,4,0.704023788,28.49081111,86164.091,3600
pHREML_wAKDEc,4,0.603547468,46.51673245,86164.091,3600
KDE,4,0.374309328,0.341517687,86164.091,3600
AKDE,4,1.276413535,25.72497559,86164.091,3600
pHREML_wAKDEc,4,0.494182761,45.64297104,86164.091,3600
KDE,4,0.298345136,1.04813385,86164.091,3600
AKDEc,4,0.480864819,27.49392509,86164.091,3600
AKDE,4,0.781349439,27.56867599,86164.091,3600
AKDEc,4,0.82900707,26.36118078,86164.091,3600
AKDE,4,1.328726115,27.07659006,86164.091,3600
AKDEc,4,0.522348406,28.48952556,86164.091,3600
pHREML_AKDEc,4,0.54755845,43.64432001,86164.091,3600
AKDEc,4,0.832793082,27.30058074,86164.091,3600
pHREML_AKDEc,4,1.033360795,43.43696833,86164.091,3600
pHREML_AKDEc,4,0.608333858,43.91536212,86164.091,3600
pHREML_wAKDEc,4,0.548679529,45.27590752,86164.091,3600
pHREML_AKDEc,4,1.192366111,44.18273616,86164.091,3600
KDE,4,0.316666084,0.332854748,86164.091,3600
pHREML_wAKDEc,4,1.056415124,44.00872898,86164.091,3600
KDE,4,0.30448965,1.048826218,86164.091,3600
AKDE,4,0.65915376,26.61066794,86164.091,3600
pHREML_wAKDEc,4,0.589583978,43.52121902,86164.091,3600
KDE,4,0.614824303,0.332960844,86164.091,3600
AKDE,4,1.057704268,22.25428653,86164.091,3600
pHREML_wAKDEc,4,1.241879402,43.14464712,86164.091,3600
KDE,4,0.449248777,0.29790163,86164.091,3600
AKDE,4,1.52877916,24.46928382,86164.091,3600
AKDEc,4,0.672536913,20.86618686,86164.091,3600
AKDEc,4,0.448348464,27.54696989,86164.091,3600
AKDE,4,1.039536883,26.0281055,86164.091,3600
AKDEc,4,0.993556088,23.45893979,86164.091,3600
pHREML_AKDEc,4,0.934154112,34.14403391,86164.091,3600
AKDEc,4,0.699809958,26.13037491,86164.091,3600
pHREML_AKDEc,4,0.512829009,44.84169388,86164.091,3600
pHREML_AKDEc,4,1.221999331,37.8581214,86164.091,3600
pHREML_wAKDEc,4,1.001721565,33.91140747,86164.091,3600
KDE,4,0.436940799,0.288529873,86164.091,3600
pHREML_AKDEc,4,0.822726793,41.83800006,86164.091,3600
pHREML_wAKDEc,4,0.522032975,45.25585127,86164.091,3600
KDE,4,0.553727825,0.33779192,86164.091,3600
AKDE,4,0.987763242,25.31313682,86164.091,3600
pHREML_wAKDEc,4,1.189299631,39.38649535,86164.091,3600
KDE,4,0.383669667,0.337661028,86164.091,3600
AKDEc,4,0.648141259,26.80970883,86164.091,3600
AKDE,4,0.746451396,22.20603228,86164.091,3600
pHREML_wAKDEc,4,0.870055483,42.53073192,86164.091,3600
KDE,4,0.587997675,0.297371864,86164.091,3600
AKDE,4,0.968657498,46.21616793,86164.091,3600
AKDEc,4,0.505239226,22.58669353,86164.091,3600
AKDE,4,1.476549608,27.05723619,86164.091,3600
pHREML_AKDEc,4,0.764973962,41.96446323,86164.091,3600
AKDEc,4,0.675149927,42.29854035,86164.091,3600
AKDEc,4,0.965388684,27.68480277,86164.091,3600
pHREML_AKDEc,4,0.576930126,37.97681451,86164.091,3600
pHREML_wAKDEc,4,0.728092671,42.56968164,86164.091,3600
KDE,4,0.314393665,0.295426369,86164.091,3600
pHREML_wAKDEc,4,0.587535324,38.33552051,86164.091,3600
KDE,4,0.68350022,0.330925703,86164.091,3600
pHREML_AKDEc,4,1.180649504,43.04063034,86164.091,3600
AKDE,4,0.571199479,26.20284796,86164.091,3600
AKDE,4,1.510799841,27.70553732,86164.091,3600
pHREML_AKDEc,4,0.712056373,76.77938175,86164.091,3600
AKDEc,4,0.397178131,27.84287453,86164.091,3600
pHREML_wAKDEc,4,1.189982777,43.14646506,86164.091,3600
KDE,4,0.487820167,0.29739809,86164.091,3600
AKDEc,4,0.982602475,28.51212192,86164.091,3600
AKDE,4,1.007186188,27.273386,86164.091,3600
pHREML_AKDEc,4,0.436925909,41.98238158,86164.091,3600
AKDEc,4,0.679680349,27.3684392,86164.091,3600
pHREML_AKDEc,4,1.172388096,44.94138789,86164.091,3600
pHREML_wAKDEc,4,0.707714072,71.65250134,86164.091,3600
KDE,4,0.348541245,0.340395451,86164.091,3600
pHREML_wAKDEc,4,0.445474365,42.87923265,86164.091,3600
KDE,4,0.428293787,1.282530308,86164.091,3600
AKDE,4,0.751814337,22.36504436,86164.091,3600
pHREML_AKDEc,4,0.76528715,42.62660289,86164.091,3600
pHREML_wAKDEc,4,1.108113902,47.83121705,86164.091,3600
AKDEc,4,0.504680164,21.38006592,86164.091,3600
