"event-id","visible","timestamp","location-long","location-lat","sensor-type","individual-taxon-canonical-name","tag-local-identifier","individual-local-identifier","study-name"
"1298",7017151079,TRUE,2015-11-16 07:25:00,101.966093792705,14.570057838039,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1299",7017151080,TRUE,2015-11-16 13:02:00,101.965979037818,14.5697973983018,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1300",7017151081,TRUE,2015-11-16 17:12:00,101.963328394702,14.5726667453257,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1301",7017151082,TRUE,2015-11-17 08:07:00,101.961977700041,14.5722052356692,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1302",7017151083,TRUE,2015-11-17 14:46:00,101.962419231487,14.5726331220392,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1303",7017151084,TRUE,2015-11-18 08:14:00,101.964507203976,14.5741418910847,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1304",7017151085,TRUE,2015-11-18 12:51:00,101.964599310522,14.5740955674605,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1305",7017151086,TRUE,2015-11-19 13:28:00,101.96622624373,14.5702548366017,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1306",7017151087,TRUE,2015-11-19 17:54:00,101.966085851113,14.5701572789223,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1307",7017151088,TRUE,2015-11-20 07:45:00,101.966085851113,14.5701572789223,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1308",7017151089,TRUE,2015-11-20 15:12:00,101.966085851113,14.5701572789223,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1309",7017151090,TRUE,2015-11-20 20:45:00,101.966085851113,14.5701572789223,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1310",7017151091,TRUE,2015-11-21 07:34:00,101.966018900615,14.570004603311,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1311",7017151092,TRUE,2015-11-21 11:39:00,101.966018900615,14.570004603311,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1312",7017151093,TRUE,2015-11-21 17:54:00,101.966018900615,14.570004603311,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1313",7017151094,TRUE,2015-11-22 07:09:00,101.966018900615,14.570004603311,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1314",7017151095,TRUE,2015-11-22 11:28:00,101.966018900615,14.570004603311,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1315",7017151096,TRUE,2015-11-22 17:39:00,101.966018900615,14.570004603311,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1316",7017151097,TRUE,2015-11-23 07:19:00,101.966018900615,14.570004603311,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1317",7017151098,TRUE,2015-11-23 13:44:00,101.966018900615,14.570004603311,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1318",7017151099,TRUE,2015-11-23 19:01:00,101.966018900615,14.570004603311,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1319",7017151100,TRUE,2015-11-24 07:20:00,101.966018900615,14.570004603311,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1320",7017151101,TRUE,2015-11-24 19:56:00,101.966018900615,14.570004603311,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1321",7017151102,TRUE,2015-11-25 08:28:00,101.966018900615,14.570004603311,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1322",7017151103,TRUE,2015-11-25 13:10:00,101.966074042513,14.5699677796231,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1323",7017151104,TRUE,2015-11-25 17:35:00,101.966074042513,14.5699677796231,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1324",7017151105,TRUE,2015-11-26 06:59:00,101.966074042513,14.5699677796231,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1325",7017151106,TRUE,2015-11-26 12:20:00,101.966101492612,14.5699403383949,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1326",7017151107,TRUE,2015-11-26 16:49:00,101.966101492612,14.5699403383949,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1327",7017151108,TRUE,2015-11-27 07:09:00,101.966101492612,14.5699403383949,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1328",7017151109,TRUE,2015-11-27 11:52:00,101.966101492612,14.5699403383949,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1329",7017151110,TRUE,2015-11-27 16:32:00,101.966101492612,14.5699403383949,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1330",7017151111,TRUE,2015-11-28 06:51:00,101.966101492612,14.5699403383949,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1331",7017151112,TRUE,2015-11-28 14:24:00,101.966101492612,14.5699403383949,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1332",7017151113,TRUE,2015-11-28 19:27:00,101.966101492612,14.5699403383949,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1333",7017151114,TRUE,2015-11-29 07:15:00,101.966101492612,14.5699403383949,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1334",7017151115,TRUE,2015-11-29 12:23:00,101.966101492612,14.5699403383949,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1335",7017151116,TRUE,2015-11-29 18:23:00,101.966101492612,14.5699403383949,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1336",7017151117,TRUE,2015-11-30 08:12:00,101.966101492612,14.5699403383949,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1337",7017151118,TRUE,2015-11-30 12:19:00,101.966101492612,14.5699403383949,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1338",7017151119,TRUE,2015-11-30 16:50:00,101.966101492612,14.5699403383949,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1339",7017151120,TRUE,2015-11-30 21:25:00,101.966101492612,14.5699403383949,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1340",7017151121,TRUE,2015-12-01 07:15:00,101.966101492612,14.5699403383949,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1341",7017151122,TRUE,2015-12-01 11:50:00,101.966101492612,14.5699403383949,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1342",7017151123,TRUE,2015-12-01 17:05:00,101.966101492612,14.5699403383949,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1343",7017151124,TRUE,2015-12-02 07:10:00,101.966101492612,14.5699403383949,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1344",7017151125,TRUE,2015-12-02 12:10:00,101.966101492612,14.5699403383949,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1345",7017151126,TRUE,2015-12-02 16:50:00,101.966101492612,14.5699403383949,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1346",7017151127,TRUE,2015-12-03 07:13:00,101.966101492612,14.5699403383949,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1347",7017151128,TRUE,2015-12-03 12:18:00,101.966101492612,14.5699403383949,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1348",7017151129,TRUE,2015-12-04 07:15:00,101.966101492612,14.5699403383949,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1349",7017151130,TRUE,2015-12-04 12:18:00,101.966101492612,14.5699403383949,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1350",7017151131,TRUE,2015-12-04 17:17:00,101.966101492612,14.5699403383949,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1351",7017151132,TRUE,2015-12-05 07:12:00,101.966101492612,14.5699403383949,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1352",7017151133,TRUE,2015-12-05 13:40:00,101.966101492612,14.5699403383949,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1353",7017151134,TRUE,2015-12-05 19:03:00,101.966101492612,14.5699403383949,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1354",7017151135,TRUE,2015-12-06 07:18:00,101.966101492612,14.5699403383949,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1355",7017151136,TRUE,2015-12-06 07:55:00,101.966101492612,14.5699403383949,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1356",7017151137,TRUE,2015-12-06 11:46:00,101.966101492612,14.5699403383949,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1357",7017151138,TRUE,2015-12-07 07:45:00,101.966101492612,14.5699403383949,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1358",7017151139,TRUE,2015-12-07 13:08:00,101.966101492612,14.5699403383949,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1359",7017151140,TRUE,2015-12-07 18:21:00,101.966101492612,14.5699403383949,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1360",7017151141,TRUE,2015-12-08 06:20:00,101.966101492612,14.5699403383949,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1361",7017151142,TRUE,2015-12-08 07:47:00,101.966101492612,14.5699403383949,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1362",7017151143,TRUE,2015-12-08 15:09:00,101.966101492612,14.5699403383949,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1363",7017151144,TRUE,2015-12-08 20:30:00,101.966101492612,14.5699403383949,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1364",7017151145,TRUE,2015-12-09 10:55:00,101.966101492612,14.5699403383949,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1365",7017151146,TRUE,2015-12-09 19:37:00,101.966101492612,14.5699403383949,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1366",7017151147,TRUE,2015-12-10 06:51:00,101.966101492612,14.5699403383949,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1367",7017151148,TRUE,2015-12-10 11:47:00,101.966101492612,14.5699403383949,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1368",7017151149,TRUE,2015-12-10 18:45:00,101.96425423671,14.568401431787,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1369",7017151150,TRUE,2015-12-11 07:54:00,101.964108291721,14.5678885201953,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1370",7017151151,TRUE,2015-12-11 13:54:00,101.964262461563,14.5662429353076,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1371",7017151152,TRUE,2015-12-11 18:23:00,101.964650893775,14.5668611419264,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1372",7017151153,TRUE,2015-12-12 08:40:00,101.965539472902,14.5702093693244,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1373",7017151154,TRUE,2015-12-12 14:00:00,101.965147469007,14.5707110453822,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1374",7017151155,TRUE,2015-12-12 19:25:00,101.966337615228,14.5702624535154,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1375",7017151156,TRUE,2015-12-13 07:41:00,101.966337615228,14.5702624535154,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1376",7017151157,TRUE,2015-12-13 12:13:00,101.966337615228,14.5702624535154,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1377",7017151158,TRUE,2015-12-13 17:35:00,101.969378770662,14.5674784306274,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1378",7017151159,TRUE,2015-12-14 08:07:00,101.969134024106,14.5678969617061,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1379",7017151160,TRUE,2015-12-14 14:38:00,101.969802761547,14.5665970461458,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1380",7017151161,TRUE,2015-12-15 08:17:00,101.975971946215,14.5675209879569,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1381",7017151162,TRUE,2015-12-15 14:58:00,101.975044755539,14.567523763608,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1382",7017151163,TRUE,2015-12-15 19:42:00,101.975044755539,14.567523763608,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1383",7017151164,TRUE,2015-12-16 10:59:00,101.973888882331,14.568450593761,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1384",7017151165,TRUE,2015-12-16 18:57:00,101.973888882331,14.568450593761,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1385",7017151166,TRUE,2015-12-17 13:13:00,101.979191689179,14.5690693849757,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1386",7017151167,TRUE,2015-12-17 18:02:00,101.979191689179,14.5690693849757,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1387",7017151168,TRUE,2015-12-18 06:50:00,101.979191689179,14.5690693849757,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1388",7017151169,TRUE,2015-12-18 11:40:00,101.979191689179,14.5690693849757,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1389",7017151170,TRUE,2015-12-18 16:35:00,101.978935264102,14.5693074558164,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1390",7017151171,TRUE,2015-12-19 07:20:00,101.978935264102,14.5693074558164,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1391",7017151172,TRUE,2015-12-19 12:15:00,101.978935264102,14.5693074558164,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"1392",7017151173,TRUE,2015-12-20 07:36:00,101.979210109266,14.5690601192859,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
